Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-09-04 00:00:00+05:30,29.823760827490222,31.159153103347993,29.476559379139708,30.865367889404297,1449856,0.0,0.0
2002-09-05 00:00:00+05:30,31.809061722188357,31.95150419249736,30.268909473936652,30.678430557250977,1061360,0.0,0.0
2002-09-06 00:00:00+05:30,30.803057945598507,30.803057945598507,29.209489884271143,29.53888511657715,907472,0.0,0.0
2002-09-09 00:00:00+05:30,28.132264231907502,30.40243112403928,28.132264231907502,29.156064987182617,880848,0.0,0.0
2002-09-10 00:00:00+05:30,29.156064987182617,29.156064987182617,29.156064987182617,29.156064987182617,0,0.0,0.0
2002-09-11 00:00:00+05:30,29.316316995379392,30.411340527744862,29.316316995379392,29.894987106323242,635936,0.0,0.0
2002-09-12 00:00:00+05:30,30.259999426109715,30.785253368820996,29.841577991042286,30.046337127685547,781968,0.0,0.0
2002-09-13 00:00:00+05:30,28.995824962250655,30.07303945714706,28.94240871631339,29.191680908203125,338264,0.0,0.0
2002-09-16 00:00:00+05:30,29.467656641317934,29.627902629963756,28.399342805378915,28.62190818786621,288592,0.0,0.0
2002-09-17 00:00:00+05:30,29.13827775651629,29.64572824566531,29.04035109796503,29.458772659301758,462952,0.0,0.0
2002-09-18 00:00:00+05:30,29.289607671901884,29.378633835038364,28.310319877400605,28.550691604614258,315432,0.0,0.0
2002-09-19 00:00:00+05:30,28.310325622558594,29.254003686683237,27.954220897746538,28.310325622558594,490848,0.0,0.0
2002-09-20 00:00:00+05:30,27.29542851144632,28.256910210269062,27.179692842324634,27.847389221191406,501072,0.0,0.0
2002-09-23 00:00:00+05:30,28.04325150280464,28.11447137225669,27.259822071376597,27.37555503845215,248504,0.0,0.0
2002-09-24 00:00:00+05:30,27.27760703262905,27.27760703262905,26.15587719598766,26.449665069580078,267912,0.0,0.0
2002-09-25 00:00:00+05:30,25.83540063335453,26.88590855642985,25.639541934608598,26.65443992614746,379544,0.0,0.0
2002-09-26 00:00:00+05:30,27.206398065277085,27.500183339206863,26.885903310258993,27.072858810424805,178136,0.0,0.0
2002-09-27 00:00:00+05:30,26.98384588230342,27.77617863987571,26.98384588230342,27.402267456054688,206288,0.0,0.0
2002-09-30 00:00:00+05:30,26.983830972520103,27.402252315074712,25.835393995153648,26.405160903930664,202232,0.0,0.0
2002-10-01 00:00:00+05:30,26.52978998334452,26.885894546879346,25.728554715391162,26.182588577270508,240192,0.0,0.0
2002-10-02 00:00:00+05:30,26.182588577270508,26.182588577270508,26.182588577270508,26.182588577270508,0,0.0,0.0
2002-10-03 00:00:00+05:30,26.52980526551506,28.310329108838214,26.52980526551506,26.885910034179688,673264,0.0,0.0
2002-10-04 00:00:00+05:30,27.242004898066103,27.322127898511386,26.44076945988769,26.716751098632812,258296,0.0,0.0
2002-10-07 00:00:00+05:30,26.8947953306522,27.063944440029996,26.369541689168752,26.60100746154785,110976,0.0,0.0
2002-10-08 00:00:00+05:30,26.681149016556795,27.580311321181025,26.529803413692978,27.32213592529297,227352,0.0,0.0
2002-10-09 00:00:00+05:30,27.420073612559815,27.856301513023112,26.39627216274021,26.62774085998535,277040,0.0,0.0
2002-10-10 00:00:00+05:30,27.420065680067527,27.420065680067527,26.09357603307335,26.65443992614746,173224,0.0,0.0
2002-10-11 00:00:00+05:30,27.402260060306116,27.731658048429406,27.144084653950298,27.215307235717773,192536,0.0,0.0
2002-10-14 00:00:00+05:30,27.722745821466038,27.776162061109964,26.761264375326586,27.019439697265625,152744,0.0,0.0
2002-10-15 00:00:00+05:30,27.01943969726562,27.01943969726562,27.01943969726562,27.019439697265625,0,0.0,0.0
2002-10-16 00:00:00+05:30,30.46475642704533,30.46475642704533,26.903709630984537,27.072858810424805,247760,0.0,0.0
2002-10-17 00:00:00+05:30,27.242007989865073,27.242007989865073,26.725657291181495,27.072858810424805,144512,0.0,0.0
2002-10-18 00:00:00+05:30,27.598120340786505,28.4349660271021,27.26872233384448,27.64263343811035,512312,0.0,0.0
2002-10-21 00:00:00+05:30,28.292513604618843,29.0136260705844,27.95421527088828,28.069948196411133,646296,0.0,0.0
2002-10-22 00:00:00+05:30,28.31031931489592,28.31031931489592,26.885900733014367,27.055049896240234,229384,0.0,0.0
2002-10-23 00:00:00+05:30,27.242011557334713,27.562506354323105,26.72566079103257,26.930419921875,153320,0.0,0.0
2002-10-24 00:00:00+05:30,27.22420490304788,27.31323108352464,26.280529563484958,26.458581924438477,168744,0.0,0.0
2002-10-25 00:00:00+05:30,25.995646553825363,26.414070718663204,25.835400504280106,25.915523529052734,172296,0.0,0.0
2002-10-28 00:00:00+05:30,25.72856013021898,25.995638609079386,25.319039252593804,25.53270149230957,134504,0.0,0.0
2002-10-29 00:00:00+05:30,25.4614790719871,25.96002605872718,25.31903668765243,25.755264282226562,143024,0.0,0.0
2002-10-30 00:00:00+05:30,25.99564483992587,26.663341197115745,25.81759247800857,26.191503524780273,164320,0.0,0.0
2002-10-31 00:00:00+05:30,26.35173537581868,26.70783990792434,26.209293019604022,26.60100746154785,118928,0.0,0.0
2002-11-01 00:00:00+05:30,26.72567021970807,27.170801284547547,26.182609777231026,26.32505226135254,108792,0.0,0.0
2002-11-04 00:00:00+05:30,26.70784665956468,26.70784665956468,26.31613211859693,26.520891189575195,56560,0.0,0.0
2002-11-05 00:00:00+05:30,26.27162333713925,26.58321493245671,26.066861515812768,26.236013412475586,70288,0.0,0.0
2002-11-06 00:00:00+05:30,26.236013412475586,26.236013412475586,26.236013412475586,26.236013412475586,0,0.0,0.0
2002-11-07 00:00:00+05:30,26.707868789074908,28.13228845782557,26.707868789074908,27.046167373657227,204880,0.0,0.0
2002-11-08 00:00:00+05:30,26.52978769938151,26.87698907556478,26.36954174633138,26.57430076599121,77664,0.0,0.0
2002-11-11 00:00:00+05:30,26.70785748228735,26.70785748228735,26.120284074304276,26.1737003326416,66568,0.0,0.0
2002-11-12 00:00:00+05:30,25.995642208609283,26.70785158418762,25.995642208609283,26.307233810424805,106864,0.0,0.0
2002-11-13 00:00:00+05:30,26.440771877562227,26.51199172516735,25.942224793737267,26.084667205810547,106264,0.0,0.0
2002-11-14 00:00:00+05:30,26.49419690148516,26.992744150521354,26.09357901300564,26.440780639648438,211856,0.0,0.0
2002-11-15 00:00:00+05:30,27.02835014688056,27.179693030352567,26.707855339434637,27.010543823242188,154144,0.0,0.0
2002-11-18 00:00:00+05:30,27.242012633779506,27.589214212209868,26.948227309768484,27.28652572631836,217672,0.0,0.0
2002-11-19 00:00:00+05:30,27.286525726318363,27.286525726318363,27.286525726318363,27.28652572631836,0,0.0,0.0
2002-11-20 00:00:00+05:30,27.24200816118679,28.399348377184918,27.24200816118679,28.185686111450195,406128,0.0,0.0
2002-11-21 00:00:00+05:30,28.710948228836063,31.85357186295225,28.710948228836063,30.625011444091797,2664024,0.0,0.0
2002-11-22 00:00:00+05:30,29.476566360537298,32.174058309914315,29.476566360537298,30.153165817260742,1184016,0.0,0.0
2002-11-25 00:00:00+05:30,30.446946272274744,30.767440986934396,29.73473700274785,30.09974479675293,428920,0.0,0.0
2002-11-26 00:00:00+05:30,30.357925325685024,30.94549861729673,29.752548429396125,29.92169761657715,367496,0.0,0.0
2002-11-27 00:00:00+05:30,30.446950118230106,30.446950118230106,29.12046072955118,29.289609909057617,301128,0.0,0.0
2002-11-28 00:00:00+05:30,29.574490224795493,31.14134840299014,29.565587065788385,30.482555389404297,447680,0.0,0.0
2002-11-29 00:00:00+05:30,30.482555389404297,30.482555389404297,30.482555389404297,30.482555389404297,0,0.0,0.0
2002-12-02 00:00:00+05:30,31.960405032896755,34.898269562383085,31.675520112988867,33.74983215332031,1388680,0.0,0.0
2002-12-03 00:00:00+05:30,34.54216732983518,37.337589606454166,33.313606795055776,35.68170166015625,4082608,0.0,0.0
2002-12-04 00:00:00+05:30,35.05849822432496,36.45620992352251,34.01689385662758,34.488731384277344,2594928,0.0,0.0
2002-12-05 00:00:00+05:30,34.2750742867131,36.40279913412606,34.2750742867131,35.3611946105957,1720264,0.0,0.0
2002-12-06 00:00:00+05:30,35.966572658152145,36.80341811227118,35.35229262889791,36.28706741333008,1139968,0.0,0.0
2002-12-09 00:00:00+05:30,36.14463935930704,36.8390426740456,34.20386917010963,34.54216766357422,975768,0.0,0.0
2002-12-10 00:00:00+05:30,33.91896863002061,35.9665704108355,33.669696456492666,35.3344841003418,837808,0.0,0.0
2002-12-11 00:00:00+05:30,36.32268703599936,38.45041252243146,36.144634648567994,36.99928665161133,3286400,0.0,0.0
2002-12-12 00:00:00+05:30,37.03489288111575,38.45931183808174,37.03489288111575,37.301971435546875,2568024,0.0,0.0
2002-12-13 00:00:00+05:30,37.747089513922525,38.22783020492543,37.230738904486564,37.453304290771484,1112288,0.0,0.0
2002-12-16 00:00:00+05:30,37.9251539731559,38.22784245210416,35.6282795375834,35.841941833496094,1231456,0.0,0.0
2002-12-17 00:00:00+05:30,36.51854409019708,36.51854409019708,34.82704648642922,35.18315124511719,855656,0.0,0.0
2002-12-18 00:00:00+05:30,35.574849218278196,36.126809704738356,34.61336519154167,34.853736877441406,618096,0.0,0.0
2002-12-19 00:00:00+05:30,35.55704636133938,38.726378075988194,35.16533181612721,37.800506591796875,3770256,0.0,0.0
2002-12-20 00:00:00+05:30,38.281259345161644,39.13591125996122,37.39099749992533,38.11211013793945,2952072,0.0,0.0
2002-12-23 00:00:00+05:30,38.28125943511659,38.29016259696258,36.50073574046,36.7589111328125,1277744,0.0,0.0
2002-12-24 00:00:00+05:30,36.85683841151567,38.45930964679896,36.723299141908726,38.27235412597656,1729840,0.0,0.0
2002-12-25 00:00:00+05:30,38.27235412597656,38.27235412597656,38.27235412597656,38.27235412597656,0,0.0,0.0
2002-12-26 00:00:00+05:30,38.56614227261522,39.84811872157062,37.92515268970582,39.35847473144531,2894448,0.0,0.0
2002-12-27 00:00:00+05:30,39.634447744300545,39.79469374646737,38.307955779261384,38.468204498291016,956984,0.0,0.0
2002-12-30 00:00:00+05:30,38.45929861636295,41.11227692491331,37.57794023311049,40.7027587890625,4253744,0.0,0.0
2002-12-31 00:00:00+05:30,40.96985768331786,43.50710434347064,39.88373697362968,42.81269836425781,9998480,0.0,0.0
2003-01-01 00:00:00+05:30,42.72365957527436,44.13917517252787,42.72365957527436,43.5070915222168,6027072,0.0,0.0
2003-01-02 00:00:00+05:30,43.81868563286996,44.81577719031108,41.245826930766945,41.52180862426758,5325328,0.0,0.0
2003-01-03 00:00:00+05:30,42.73256886187018,43.480388273580196,41.66425464032343,42.02926254272461,4198040,0.0,0.0
2003-01-06 00:00:00+05:30,42.67914671449876,42.86610222082828,40.50690864065809,40.78289031982422,4121520,0.0,0.0
2003-01-07 00:00:00+05:30,41.308136830363914,41.664241458211876,39.92823139745305,40.31104278564453,2650800,0.0,0.0
2003-01-08 00:00:00+05:30,40.845208736895614,42.12718785341247,40.54252027983153,41.75327682495117,2648456,0.0,0.0
2003-01-09 00:00:00+05:30,42.020349798713504,42.83939160187428,41.62863521684385,42.16279220581055,2630400,0.0,0.0
2003-01-10 00:00:00+05:30,42.73255324291134,42.73255324291134,39.35846260314565,39.58102798461914,1702816,0.0,0.0
2003-01-13 00:00:00+05:30,40.04398327420199,40.41789439722144,38.63737041496499,39.981666564941406,2421496,0.0,0.0
2003-01-14 00:00:00+05:30,40.40008387262175,41.75328304526935,40.239837817615665,40.51581954956055,2239360,0.0,0.0
2003-01-15 00:00:00+05:30,40.845210884849216,41.75327902065794,40.613744987010094,41.32595443725586,2759760,0.0,0.0
2003-01-16 00:00:00+05:30,41.637549431633516,42.87501290791857,40.9698530181491,41.91352844238281,2842656,0.0,0.0
2003-01-17 00:00:00+05:30,41.39716549598623,42.02034863248495,40.79178867870405,40.96984100341797,1284144,0.0,0.0
2003-01-20 00:00:00+05:30,40.77398274054565,40.93422874754063,39.36737044890517,39.661155700683594,928872,0.0,0.0
2003-01-21 00:00:00+05:30,39.71458044048928,40.284347463450466,38.45931072753724,38.62845993041992,1147240,0.0,0.0
2003-01-22 00:00:00+05:30,38.95784851204884,39.70566771944612,38.512717708019174,38.79759979248047,1081352,0.0,0.0
2003-01-23 00:00:00+05:30,38.28124829619877,38.797598930658204,36.87463607345564,37.3731803894043,1001872,0.0,0.0
2003-01-24 00:00:00+05:30,37.48000929889028,38.08538603455016,35.530337149517656,36.037784576416016,1436848,0.0,0.0
2003-01-27 00:00:00+05:30,34.18606468219217,35.59267771518247,32.95750406942162,33.52727127075195,916832,0.0,0.0
2003-01-28 00:00:00+05:30,34.283979914807475,36.14462639522863,32.939684153287175,35.86864471435547,2043224,0.0,0.0
2003-01-29 00:00:00+05:30,35.98437004169214,36.500720612390744,34.57775527578011,34.853736877441406,1370440,0.0,0.0
2003-01-30 00:00:00+05:30,34.73801137519965,36.39389590433676,34.73801137519965,35.387901306152344,1203464,0.0,0.0
2003-01-31 00:00:00+05:30,34.72020822681225,35.69059299029153,34.3106872787131,34.53325271606445,1083040,0.0,0.0
2003-02-03 00:00:00+05:30,34.76471632083733,37.3731817851819,34.63117707760748,37.16842269897461,1566808,0.0,0.0
2003-02-04 00:00:00+05:30,37.21293055613307,38.08538573601512,35.61936302066637,36.002174377441406,1311144,0.0,0.0
2003-02-05 00:00:00+05:30,35.432413424535966,35.9665704108355,34.782523511283365,35.3344841003418,845080,0.0,0.0
2003-02-06 00:00:00+05:30,35.387898849263436,36.25145369409122,34.98728112644159,36.04669189453125,946624,0.0,0.0
2003-02-07 00:00:00+05:30,35.70839656838576,36.97256652529158,35.29887565175196,35.699493408203125,1023440,0.0,0.0
2003-02-10 00:00:00+05:30,35.254365698022866,35.77071643210718,34.39971386500117,34.51544952392578,449688,0.0,0.0
2003-02-11 00:00:00+05:30,34.542159651569015,35.423518336419335,34.008002543555065,34.203861236572266,701960,0.0,0.0
2003-02-12 00:00:00+05:30,34.55997109724842,34.720217166656646,33.49165672288976,33.74983215332031,459064,0.0,0.0
2003-02-13 00:00:00+05:30,33.74983215332031,33.74983215332031,33.74983215332031,33.74983215332031,0,0.0,0.0
2003-02-14 00:00:00+05:30,32.50346077911189,34.07922262796549,31.737835042566466,32.040523529052734,790336,0.0,0.0
2003-02-17 00:00:00+05:30,32.93968951472425,34.186056145011115,32.61029153283155,34.0792236328125,795272,0.0,0.0
2003-02-18 00:00:00+05:30,34.613378348850254,34.89826321695857,33.705312925874,33.87446212768555,819688,0.0,0.0
2003-02-19 00:00:00+05:30,34.36410295237318,34.51544853398643,33.76762650350121,33.89226531982422,455960,0.0,0.0
2003-02-20 00:00:00+05:30,33.04651479721953,33.99909316899306,32.63699387920203,33.785430908203125,542944,0.0,0.0
2003-02-21 00:00:00+05:30,33.829931565823486,34.150426197714225,33.06430625543507,33.197845458984375,494544,0.0,0.0
2003-02-24 00:00:00+05:30,33.999088204580424,33.999088204580424,33.117729809474994,33.40261459350586,326488,0.0,0.0
2003-02-25 00:00:00+05:30,32.32541248383352,33.47384987500203,32.32541248383352,32.619197845458984,264440,0.0,0.0
2003-02-26 00:00:00+05:30,32.957483450128024,33.438224140581184,31.800143442769897,32.049415588378906,422312,0.0,0.0
2003-02-27 00:00:00+05:30,31.871377488330676,33.0821342714836,31.83576755406285,32.5390739440918,280480,0.0,0.0
2003-02-28 00:00:00+05:30,33.74983426663094,34.54216693385426,32.797252803101166,34.22167205810547,694688,0.0,0.0
2003-03-03 00:00:00+05:30,32.957482470380825,34.889348333577445,32.957482470380825,33.84774398803711,500896,0.0,0.0
2003-03-04 00:00:00+05:30,33.473840336185646,33.473840336185646,32.76163096733063,33.00200271606445,255760,0.0,0.0
2003-03-05 00:00:00+05:30,32.63698917922372,33.473834498308904,32.00490293122886,33.135536193847656,471552,0.0,0.0
2003-03-06 00:00:00+05:30,33.402617170477754,33.402617170477754,32.04941841722745,32.23637390136719,265080,0.0,0.0
2003-03-07 00:00:00+05:30,32.74382599073016,32.74382599073016,31.203674254092302,31.33721351623535,518664,0.0,0.0
2003-03-10 00:00:00+05:30,31.221480335164877,31.51526562287007,28.755454226517042,29.21839141845703,346400,0.0,0.0
2003-03-11 00:00:00+05:30,28.48837567219709,30.94549861729673,28.18568722405264,29.92169761657715,497168,0.0,0.0
2003-03-12 00:00:00+05:30,30.74964546632265,30.74964546632265,29.343032751813976,29.476572036743164,481872,0.0,0.0
2003-03-13 00:00:00+05:30,30.06413680826253,30.429141908856348,29.20058192673288,29.859375,390112,0.0,0.0
2003-03-14 00:00:00+05:30,29.859375,29.859375,29.859375,29.859375,0,0.0,0.0
2003-03-17 00:00:00+05:30,29.040330986424838,30.624995357111796,28.68422638924912,29.770343780517578,373856,0.0,0.0
2003-03-18 00:00:00+05:30,29.770343780517578,29.770343780517578,29.770343780517578,29.770343780517578,0,0.0,0.0
2003-03-19 00:00:00+05:30,30.535978784065232,30.803057315704287,29.423151568902504,29.708036422729492,374256,0.0,0.0
2003-03-20 00:00:00+05:30,29.82377451227676,30.625010245442404,29.200591164259038,30.42915153503418,537616,0.0,0.0
2003-03-21 00:00:00+05:30,30.429151535034176,30.429151535034176,30.429151535034176,30.42915153503418,0,0.0,0.0
2003-03-24 00:00:00+05:30,30.89209215923002,31.15917076579397,29.378646722034315,29.6190185546875,328920,0.0,0.0
2003-03-25 00:00:00+05:30,30.251091799029194,30.251091799029194,28.577400872082393,29.191680908203125,351496,0.0,0.0
2003-03-26 00:00:00+05:30,30.090847811808263,30.090847811808263,28.577402803522048,29.058143615722656,260264,0.0,0.0
2003-03-27 00:00:00+05:30,28.82666333900829,29.20057421756344,28.488365090305795,28.782150268554688,241056,0.0,0.0
2003-03-28 00:00:00+05:30,29.556690319214443,29.556690319214443,28.48837621129103,28.613012313842773,218000,0.0,0.0
2003-03-31 00:00:00+05:30,23.129010669179525,28.283630936081824,23.129010669179525,27.33995246887207,230712,0.0,0.0
2003-04-02 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-03 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-04 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-07 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-08 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-09 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-10 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-11 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-14 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-15 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-16 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-17 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-18 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-21 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-22 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-23 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-24 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-25 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-28 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-29 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-04-30 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-01 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-02 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-05 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-06 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-07 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-08 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-09 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-12 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-13 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-14 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-15 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-16 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-19 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-20 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-21 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-22 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-23 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-26 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-27 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-28 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-29 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-05-30 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-02 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-03 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-04 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-05 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-06 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-09 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-10 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-11 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-12 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-13 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-16 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-17 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-18 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-19 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-20 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-23 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-24 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-25 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-26 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-27 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-06-30 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-07-01 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-07-02 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
2003-07-03 00:00:00+05:30,27.33995246887207,27.33995246887207,27.33995246887207,27.33995246887207,0,0.0,0.0
